,DT predictions,RF predictions,GB predictions,ET predictions,Ensemble of the four ,Real values
4947,5.92,4.869999999999997,5.388691644712266,5.086099999999998,5.316197911178065,4.0
7884,6.75,5.913100000000002,5.753910095771826,5.941399999999996,6.089602523942956,6.6
8144,7.32,7.320000000000011,7.329172644839426,7.320900000000011,7.322518161209862,7.32
9043,5.3500000000000005,5.307900000000006,5.446279280696625,5.359400000000005,5.365894820174159,5.35
4962,7.5600000000000005,7.559999999999983,7.565362277423051,7.557899999999987,7.560815569355755,7.56
8077,6.45,6.450000000000004,6.444881323781718,6.449600000000004,6.448620330945431,6.45
1835,6.5600000000000005,6.56109999999999,6.600723480129513,6.561099999999994,6.570730870032374,6.56
4469,6.5,6.502099999999998,6.4884433559386006,6.504999999999996,6.4988858389846484,6.5
11876,5.200000000000001,5.200299999999993,5.109026094142831,5.250599999999999,5.189981523535706,5.2
1805,6.47,6.466899999999999,6.509630529856226,6.5815000000000055,6.507007632464058,6.26
13555,7.290000000000001,7.290599999999995,7.241333354133256,7.2946999999999935,7.279158338533312,7.29
12729,6.91,6.91,6.891217999918603,6.9105,6.90542949997965,6.91
2450,5.64,5.728499999999997,5.771075633103521,5.579000000000003,5.679643908275881,5.54
1594,7.870000000000001,7.872100000000002,7.806456282558265,7.8732000000000015,7.855439070639568,7.88
6253,6.64,6.289999999999997,6.3191024265894615,6.291599999999999,6.385175606647365,6.47
3540,6.47,6.470000000000016,6.47167950555278,6.4702000000000135,6.4704698763882025,6.47
11319,4.88,4.5528,5.0439342242399645,4.754700000000002,4.807858556059992,4.73
5985,6.85,6.553700000000003,6.651498707254924,6.493100000000004,6.637074676813732,6.44
9494,6.64,6.63999999999999,6.689959016554143,6.63999999999999,6.652489754138531,6.64
12528,7.69,7.690000000000017,7.648121738820424,7.689000000000011,7.679280434705113,7.69
7271,6.169999999999997,6.1741999999999955,6.111219626089011,6.173399999999997,6.15720490652225,6.18
4104,6.83,7.100700000000006,6.730030363239324,7.070400000000006,6.932782590809834,7.17
1160,7.1,7.100000000000012,7.087625640807721,7.099700000000013,7.096831410201936,7.1
3527,7.49,7.493100000000005,7.500509731155145,7.497600000000002,7.4953024327887885,7.49
9754,7.590000000000002,7.593500000000005,7.553362293878726,7.594200000000008,7.582765573469684,7.59
8840,7.480000000000001,7.48010000000001,7.4757922560158745,7.48180000000001,7.479423064003974,7.48
13505,6.659999999999998,6.662299999999999,6.678505676098196,6.662899999999999,6.665926419024549,6.66
11602,6.4,5.723500000000001,5.498490565859652,5.6951,5.829272641464914,5.89
6498,6.64,6.63999999999999,6.695652556635625,6.64179999999999,6.654363139158901,6.64
2154,0.0,0.0,0.0,0.0,0.0,0.0
1458,5.81,5.975599999999997,5.928835551594606,6.031899999999996,5.93658388789865,5.37
1206,5.94,5.939800000000004,5.895854255343318,5.928500000000003,5.9260385638358315,5.94
4604,7.239999999999999,7.240000000000006,7.252458085266246,7.240400000000006,7.243214521316565,7.24
11432,4.76,4.761299999999999,4.673521259654993,4.726800000000004,4.7304053149137495,4.76
2742,2.6,2.870400000000001,4.418682129732013,2.8924999999999983,3.195395532433003,2.38
1071,6.369999999999999,6.369900000000004,6.401930707542384,6.368100000000004,6.377482676885597,6.37
5284,4.36,4.352899999999999,4.753087292640401,4.480099999999998,4.4865218231601,4.36
12877,6.15,6.150199999999989,6.104808532721751,6.150199999999988,6.138802133180432,6.15
10842,5.47,5.4706000000000135,5.372464312142369,5.470200000000008,5.445816078035598,5.47
4105,6.4,6.406799999999999,6.388414375420522,6.4079,6.400778593855129,6.41
8079,6.82,6.820000000000008,6.836453134098466,6.821300000000008,6.8244382835246205,6.82
12700,0.0,0.0,0.054623254428469804,0.0,0.013655813607117451,0.0
14082,5.33,5.889900000000001,6.013378195576847,5.774199999999997,5.751869548894211,6.83
4659,6.08,6.079900000000001,6.123315078712739,6.070100000000001,6.088328769678185,6.08
1147,6.540000000000001,6.5401,6.521957159352386,6.543099999999998,6.536289289838097,6.54
7405,6.380000000000001,6.379699999999997,6.401233060265073,6.376699999999999,6.384408265066268,6.38
6550,8.11,8.110100000000012,8.082902063389403,8.10910000000001,8.103025515847357,8.11
8351,6.310000000000001,6.310199999999992,6.246137592624217,6.3084999999999924,6.293709398156051,6.31
3289,4.34,4.680599999999999,5.193177922660299,4.905800000000001,4.7798944806650745,4.91
6613,6.44,6.44000000000001,6.45883914149532,6.442300000000008,6.445284785373834,6.44
12387,6.45,6.450000000000004,6.455773512347365,6.450500000000003,6.451568378086843,6.45
14420,4.07,4.419099999999999,4.319711034250143,4.182499999999999,4.247827758562536,3.4
13352,6.2,6.200000000000001,6.314072922171881,6.196100000000001,6.227543230542971,6.2
1886,4.31,5.2014,5.621069821064252,5.072300000000003,5.051192455266063,5.5
623,5.32,5.4864,5.73535032484357,5.392699999999999,5.483612581210892,6.27
5318,6.74,6.326299999999999,6.499464891204698,6.410700000000002,6.494116222801175,5.9
1339,6.08,6.0801000000000025,6.078775266046065,6.081000000000001,6.079968816511517,6.08
14309,5.0,5.8123000000000005,4.550953484330326,5.7677,5.282738371082582,2.0
10530,4.6,5.181700000000001,5.589233187645803,5.2954,5.166583296911451,5.5
9970,4.85,4.853600000000002,4.95695313818056,5.052000000000003,4.928138284545141,4.85
4438,5.5,5.672400000000005,5.274283080174784,5.7286,5.543820770043697,5.75
3080,5.5,5.321300000000001,5.1343257023711475,5.530200000000003,5.371456425592788,5.2
9545,7.400000000000001,7.399999999999986,7.421296848290668,7.396199999999988,7.4043742120726606,7.4
4148,0.0,0.0,0.02748585706478974,0.0,0.006871464266197435,0.0
1501,5.78,5.28,5.157090870272775,5.040800000000001,5.3144727175681945,5.56
12286,5.62,5.603800000000002,5.657741847745244,5.5885000000000025,5.6175104619363125,5.62
10206,5.99,5.989100000000007,6.148686811777582,5.989900000000007,6.029421702944399,5.99
13549,6.650000000000004,6.649699999999988,6.688455846908898,6.646099999999989,6.65856396172722,6.65
3822,4.36,6.0717,5.79256610562188,5.7208,5.48626652640547,6.14
8654,4.55,4.935900000000001,4.6993004171808845,5.426000000000003,4.902800104295222,5.19
9006,7.58,7.576500000000011,7.556551328518691,7.55750000000001,7.567637832129678,7.58
5140,7.05,6.876299999999999,6.638641384199905,6.8755,6.860110346049975,7.15
10686,7.82,7.820000000000014,7.811183207566777,7.82040000000001,7.817895801891701,7.82
11212,5.98,5.928600000000004,5.593873966556714,5.907300000000007,5.852443491639181,6.18
9853,6.329999999999999,6.329800000000003,6.4413404710089,6.330600000000003,6.357935117752227,6.33
2532,3.85,3.842299999999998,4.208832877357262,3.9774000000000007,3.969633219339315,3.88
7061,7.650000000000001,7.650099999999988,7.627313065090734,7.6564999999999905,7.645978266272679,7.65
7953,5.5600000000000005,5.557099999999998,5.581813586443822,5.514499999999999,5.553353396610955,5.55
11889,5.99,5.807100000000002,5.453443838108715,5.891,5.785385959527179,6.08
7512,6.51,6.509999999999994,6.4923977828489114,6.5127999999999915,6.506299445712224,6.51
5079,5.670000000000001,5.669800000000001,5.570737388083246,5.858399999999998,5.692234347020811,5.67
12588,7.27,5.6968,5.732175395033997,5.864699999999999,6.140918848758499,5.05
6193,6.710000000000001,6.710000000000003,6.7644592431430475,6.708500000000003,6.723239810785763,6.71
5353,0.0,0.0,0.0,0.0,0.0,0.0
4506,5.48,6.681400000000002,6.497821634074141,6.026900000000007,6.171530408518537,5.9
8384,7.450000000000002,7.450000000000009,7.452178245294806,7.449900000000009,7.4505195613237065,7.45
6461,7.38,7.379999999999996,7.324521687411131,7.3760999999999965,7.365155421852781,7.38
10420,8.44,8.440200000000019,8.38060649530029,8.440300000000017,8.42527662382508,8.44
7502,6.72,6.721400000000014,6.746029320877063,6.723900000000014,6.727832330219273,6.72
10742,5.96,5.9571,5.952181838142489,5.930499999999999,5.949945459535622,5.96
10410,6.96,6.962700000000005,6.9506687801101865,6.964800000000012,6.9595421950275504,6.96
13481,5.900000000000001,5.890399999999991,5.8904516612860585,5.894199999999992,5.89376291532151,5.89
3038,6.6,6.600000000000012,6.555174778587131,6.601700000000011,6.589218694646789,6.6
8450,6.810000000000001,6.809999999999987,6.765541495755546,6.81049999999999,6.799010373938881,6.81
9224,4.87,4.869100000000003,4.892623180643047,4.8842,4.878980795160762,4.87
8426,6.12,6.120000000000004,6.104808532721751,6.123500000000003,6.11707713318044,6.12
12381,3.72,4.5725999999999996,4.546938143450348,5.030999999999999,4.467634535862587,5.67
1472,5.45,5.401300000000001,5.876738340882022,5.413000000000003,5.535259585220507,5.42
5425,5.63,5.6265,5.6838034730177,5.624899999999999,5.641300868254425,5.62
6444,6.13,6.130199999999997,6.143932639848712,6.127699999999996,6.132958159962177,6.12
14259,5.71,5.970700000000003,5.69259111150686,5.9609000000000005,5.833547777876715,7.0
12251,7.050000000000001,7.049999999999994,7.016638668940465,7.049099999999993,7.041434667235113,7.05
3680,0.0,0.0,0.0,0.0,0.0,0.0
3402,8.49,8.48370000000001,8.428430047197633,8.48210000000001,8.471057511799412,8.48
849,4.37,5.462400000000003,5.6257666913580735,5.336500000000004,5.19866667283952,6.18
11513,6.8400000000000025,6.84,6.817665571170206,6.841400000000002,6.834766392792552,6.84
8146,6.25,6.2501999999999995,6.253151308958439,6.2505999999999995,6.2509878272396096,6.25
5397,7.0,7.0,6.900587580433483,6.998199999999998,6.97469689510837,7.0
9221,5.37,5.3091000000000035,5.50392200623457,5.336300000000003,5.379830501558644,5.36
4448,6.810000000000001,6.81049999999999,6.810752581093228,6.809299999999988,6.810138145273301,6.81
2210,6.610000000000005,6.60950000000001,6.559480243751478,6.60880000000001,6.596945060937875,6.61
10847,7.180000000000004,7.17999999999999,7.1818424911350585,7.17989999999999,7.180435622783761,7.18
3526,6.91,6.91,6.92681919081982,6.909199999999999,6.914004797704955,6.91
578,6.08,6.080400000000002,6.022509568897349,6.0823,6.066302392224338,6.08
7642,6.27,5.830499999999997,5.5781797922047955,6.213099999999996,5.972944948051198,6.24
1511,5.44,4.907500000000002,5.69808623519133,4.875300000000001,5.230221558797833,5.27
12689,4.19,4.2360000000000015,4.053202933083762,4.403200000000002,4.220600733270942,4.53
12976,6.26,6.259999999999994,6.249394820964947,6.262499999999993,6.257973705241233,6.26
11908,6.0,6.3299,5.81691507939807,6.332600000000005,6.119853769849518,7.0
4333,4.87,5.4329,5.674649457846129,5.7082,5.421437364461532,5.0
7590,5.700000000000001,5.6999999999999975,5.751482993415832,5.715999999999999,5.716870748353957,5.7
3424,6.09,6.310800000000003,6.488455089086332,6.320900000000002,6.302538772271585,6.61
414,5.72,5.719900000000012,5.533239816702725,5.7189000000000085,5.673009954175686,5.72
6053,3.33,3.5742999999999996,4.685242390510349,4.4113999999999995,4.000235597627587,3.31
13465,6.04,6.624700000000003,6.514738011185789,6.567600000000006,6.436759502796449,6.63
12698,6.25,6.247200000000003,6.264551712671097,6.247100000000002,6.252212928167776,6.25
7885,6.420000000000001,6.4199999999999955,6.400906232773599,6.420299999999995,6.415301558193398,6.42
9636,7.38,7.379999999999996,7.345496663895659,7.376199999999999,7.370424165973914,7.38
426,6.76,6.777199999999999,6.545153624828711,6.764299999999999,6.711663406207177,6.37
11587,4.89,4.984899999999999,4.865859087225199,4.979599999999996,4.930089771806298,5.03
621,7.550000000000002,7.55099999999999,7.601170966982618,7.553399999999987,7.563892741745649,7.55
2094,6.770000000000002,6.769999999999991,6.794605053376056,6.7692999999999905,6.77597626334401,6.77
13630,7.790000000000002,7.7928999999999915,7.730904795678041,7.791599999999993,7.776351198919507,7.79
12945,6.420000000000001,6.4199999999999955,6.375910188994628,6.418899999999995,6.408702547248655,6.42
8324,5.34,5.339599999999991,5.229519833939042,5.337199999999997,5.311579958484757,5.33
2380,5.62,5.588100000000005,5.639109906688591,5.538700000000007,5.596477476672151,5.61
11429,7.13,7.129999999999996,7.112442901937054,7.130199999999997,7.125660725484261,7.12
2340,5.86,5.869300000000004,6.141770694707249,5.765100000000002,5.909042673676815,5.87
4743,5.71,5.8165999999999976,5.805293550060425,5.8516999999999975,5.795898387515105,5.65
265,6.32,6.237300000000005,6.158096688300174,6.5668000000000015,6.320549172075045,6.3
6386,5.23,5.388400000000002,5.391974579422249,5.718399999999998,5.4321936448555626,4.92
11712,5.63,5.733700000000002,5.748012629551548,5.6432,5.688728157387887,6.48
12024,6.58,6.584000000000003,6.575110309141108,6.5843000000000025,6.580852577285278,6.58
11263,5.93,5.787799999999999,5.609045250077654,5.279600000000003,5.651611312519414,6.31
9016,4.89,4.887099999999993,4.88196910542048,4.902299999999997,4.890342276355118,4.89
14468,4.0,5.519100000000001,5.1636970770328094,5.898800000000001,5.145399269258203,6.75
3656,5.78,5.780099999999987,5.623862476513507,5.780399999999987,5.74109061912837,5.78
6086,6.82,6.115200000000003,5.321589426424038,6.398900000000002,6.163922356606011,5.67
14397,8.36,6.1838999999999995,5.497161565650127,5.859100000000001,6.475040391412532,5.54
5893,7.430000000000004,7.429999999999989,7.414843820361047,7.430199999999994,7.4262609550902585,7.43
3652,6.1,5.664300000000001,5.6455340679182235,5.496900000000003,5.726683516979557,6.2
13826,4.63,4.271199999999999,4.872352217752451,4.083199999999997,4.464188054438112,3.61
9724,5.4,5.162699999999998,5.166960928292353,5.0258,5.188865232073088,5.81
3542,7.62,7.186600000000006,6.710266406464763,6.992999999999998,7.1274666016161925,7.08
10781,6.36,6.070400000000001,5.974910644237638,5.641299999999997,6.01165266105941,5.95
5292,6.16,6.086600000000002,5.8759755318834275,6.2731,6.098918882970857,5.07
10799,6.759999999999999,6.759999999999994,6.767293276972254,6.7603999999999935,6.76192331924306,6.76
2088,6.770000000000002,6.769999999999991,6.729338489894924,6.76999999999999,6.7598346224737265,6.77
13959,6.2,6.966199999999998,6.00687283897774,6.637999999999997,6.452768209744434,6.5
2142,7.15,5.5464,5.374808969081624,4.9712,5.760602242270406,6.25
9090,5.5,5.884299999999997,5.722171358400129,6.021599999999999,5.782017839600031,7.0
14044,8.0,7.131600000000005,6.05512920045827,8.647100000000012,7.458457300114572,6.8
10505,6.230000000000002,6.230000000000009,6.253814872331498,6.22680000000001,6.235153718082881,6.23
10639,5.54,5.504700000000001,5.596531284368328,5.5322,5.543357821092082,5.54
4685,7.5600000000000005,7.559999999999983,7.5703837288882845,7.561199999999988,7.562895932222064,7.56
1082,8.049999999999999,8.049699999999989,8.014329147848205,8.04879999999999,8.040707286962046,8.05
1671,5.47,5.7395,5.874657894860004,5.478299999999999,5.640614473715001,8.33
5098,7.1599999999999975,7.159999999999999,7.060329150193135,7.159799999999998,7.135032287548282,7.16
9403,5.29,5.790899999999998,5.247029102488412,5.9139,5.5604572756221025,6.27
8697,5.92,6.318299999999997,6.385988012170436,6.460799999999997,6.271272003042608,6.65
5657,6.900000000000004,6.900899999999989,6.88504447030746,6.900299999999987,6.89656111757686,6.9
13563,6.25,5.7159,5.60265189282758,5.670599999999997,5.809787973206895,5.33
12102,7.72,7.722300000000016,7.700438411627061,7.724300000000015,7.716759602906773,7.73
1503,6.659999999999998,6.660000000000001,6.623276502680784,6.660299999999999,6.650894125670196,6.66
14198,5.33,4.4721,5.550461957384229,3.134499999999999,4.621765489346057,5.0
1971,7.540000000000003,7.539499999999993,7.488483355305452,7.5375999999999905,7.526395838826359,7.54
7477,7.670000000000001,7.66999999999999,7.626859790418448,7.666199999999992,7.658264947604608,7.67
2608,7.519999999999998,7.51999999999999,7.491598914077002,7.520199999999989,7.512949728519245,7.52
10472,6.990000000000001,6.990000000000006,6.996034052552586,6.990500000000008,6.99163351313815,6.99
8645,0.0,0.0,0.14861875385830145,0.0,0.03715468846457536,0.0
4630,7.39,7.3826999999999945,7.292003825277766,7.386999999999992,7.3629259563194385,7.38
8538,6.42,6.420099999999995,6.398777846105228,6.420599999999995,6.414869461526305,6.42
316,6.669999999999999,6.665899999999997,6.661058059842176,6.6629999999999985,6.664989514960542,6.66
5653,4.25,3.960999999999999,4.454909483677408,4.1168999999999984,4.195702370919351,5.0
4514,7.49,7.4935000000000045,7.491598914077002,7.495700000000004,7.492699728519253,7.49
694,7.75,7.75,7.723948109338764,7.7535,7.744362027334691,7.75
6084,5.5600000000000005,5.559299999999999,5.4308321250549625,5.5588,5.527233031263741,5.56
13104,3.16,4.6758000000000015,4.662511233685981,4.958700000000001,4.3642528084214955,5.1
9743,6.9799999999999995,6.98000000000001,6.950732381296812,6.981600000000009,6.973083095324208,6.98
9709,4.36,5.971600000000002,5.730189526059707,6.055900000000007,5.529422381514929,6.38
12069,5.77,6.369699999999999,6.335271022461491,6.353899999999999,6.207217755615372,6.43
10513,7.430000000000004,7.429099999999989,7.428803259070668,7.431599999999994,7.429875814767664,7.43
2966,7.120000000000002,7.119400000000004,7.119723989339404,7.1185000000000045,7.119405997334853,7.12
4862,8.55,8.552699999999986,8.495233197558452,8.563199999999988,8.540283299389607,8.55
11683,7.519999999999998,7.51999999999999,7.493795827247029,7.52069999999999,7.513623956811752,7.52
